DOIs,Table_topic,Material,Tensile_name,Tensile_value,Tensile_unit,Yield_name,Yield_value,Yield_unit,Elongation_name,Elongation_value,Elongation_unit,H,B,C,N,O,F,Na,Mg,Al,Si,P,S,Cl,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Y,Zr,Nb,Mo,Sn,Sb,La,Ce,Ta,W,Pb,Bi,Text
10.1016/j.matchar.2018.08.056,"Tensile properties for 18Cr-8Ni stainless steel and 30% CR, 60% CR and 90% CR samples after annealing for various time.",90%,"Mean tensile strength, MPa",966,MPa,"Mean yield strength, MPa",375,MPa,"Mean elongation, MPa",61,%,0,0,0.04,0.048,0,0,0,0,0,0.34,0,0,0,0,0,0,18.06,1.15,0,0,8.33,0,0,0,0,0,0,0.051,0,0,0,0,0,0,0,0,"The experimental material used in this study was commercial 18Cr-8Ni cold-rolled stainless steel strips of ~3 mm thickness and the chemical composition (weight percent) of this steel is listed in Table 1 . The strips were cold rolled in a pilot plant to 90% reduction in thickness at room temperature. The objective of changing cold rolling reduction was to obtain microstructures with different content of strain-induced martensite and deformed untransformed austenite in samples. Next, the strips were isothermally annealed at a temperature of 900 °C for 50 min in a tubular resistance furnace under argon atmosphere, and then subsequently quenched in ice-water."
10.1016/j.matchar.2018.08.056,"Tensile properties for 18Cr-8Ni stainless steel and 30% CR, 60% CR and 90% CR samples after annealing for various time.",90%,"Mean tensile strength, MPa",924,MPa,"Mean yield strength, MPa",346,MPa,"Mean elongation, MPa",63,%,0,0,0.04,0.048,0,0,0,0,0,0.34,0,0,0,0,0,0,18.06,1.15,0,0,8.33,0,0,0,0,0,0,0.051,0,0,0,0,0,0,0,0,"The experimental material used in this study was commercial 18Cr-8Ni cold-rolled stainless steel strips of ~3 mm thickness and the chemical composition (weight percent) of this steel is listed in Table 1 . The strips were cold rolled in a pilot plant to 90% reduction in thickness at room temperature. The objective of changing cold rolling reduction was to obtain microstructures with different content of strain-induced martensite and deformed untransformed austenite in samples. Next, the strips were isothermally annealed at a temperature of 900 °C for 100 min in a tubular resistance furnace under argon atmosphere, and then subsequently quenched in ice-water."
10.1016/j.actamat.2013.06.040,"The yield strength (YS), ultimate tensile strength (UTS), elongation (EL) and reduction in area (RA) for the five steels.",Base steel,UTS (MPa),586,MPa,YS (MPa),345,MPa,EL (%),22.1,%,0,0.01,0.08,0,0,0,0,0,0.3,0.3,0,0,0,0,0.07,0.25,2.25,0.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,The as-cast ingots were cold rolled for multiple passes for a total reduction of ~66%.
10.1016/j.actamat.2013.06.040,"The yield strength (YS), ultimate tensile strength (UTS), elongation (EL) and reduction in area (RA) for the five steels.",Cu-steel,UTS (MPa),768,MPa,YS (MPa),484,MPa,EL (%),17.9,%,0,0.01,0.08,0,0,0,0,0,0.3,0.3,0,0,0,0,0.07,0.25,2.25,0.75,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"The as-cast ingots were cold rolled for multiple passes for a total reduction of ~66%.  The tensile specimens of the four steels were solutionized for 30min at 900°C and aged for 2h at 550°C, corresponding to the peak precipitation strengthening in the Cu- and Cu/Ni-steels."
10.1016/j.actamat.2013.06.040,"The yield strength (YS), ultimate tensile strength (UTS), elongation (EL) and reduction in area (RA) for the five steels.",Ni-steel,UTS (MPa),854,MPa,YS (MPa),701,MPa,EL (%),16.3,%,0,0.01,0.08,0,0,0,0,0,0.3,0.3,0,0,0,0,0.07,0.25,2.25,0.75,0,0,0.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"The as-cast ingots were cold rolled for multiple passes for a total reduction of ~66%.  The tensile specimens of the four steels were solutionized for 30min at 900°C and aged for 2h at 550°C, corresponding to the peak precipitation strengthening in the Cu- and Cu/Ni-steels."
10.1016/j.actamat.2013.06.040,"The yield strength (YS), ultimate tensile strength (UTS), elongation (EL) and reduction in area (RA) for the five steels.",Cu/Ni-steel,UTS (MPa),1260,MPa,YS (MPa),1042,MPa,EL (%),13,%,0,0.01,0.08,0,0,0,0,0,0.3,0.3,0,0,0,0,0.07,0.25,2.25,0.75,0,0,0.75,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"The as-cast ingots were cold rolled for multiple passes for a total reduction of ~66%.  The tensile specimens of the four steels were solutionized for 30min at 900°C and aged for 2h at 550°C, corresponding to the peak precipitation strengthening in the Cu- and Cu/Ni-steels."
10.1016/j.actamat.2013.06.040,"The yield strength (YS), ultimate tensile strength (UTS), elongation (EL) and reduction in area (RA) for the five steels.",Al-free steel,UTS (MPa),1278,MPa,YS (MPa),1050,MPa,EL (%),12.4,%,0,0.01,0.08,0,0,0,0,0,0,0.3,0,0,0,0,0.07,0.25,2.25,0.75,0,0,0.75,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"The as-cast ingots were cold rolled for multiple passes for a total reduction of ~66%.  The tensile specimens of the four steels were solutionized for 30min at 900°C and aged for 2h at 550°C, corresponding to the peak precipitation strengthening in the Cu- and Cu/Ni-steels."
10.1016/j.jallcom.2016.11.046,Tensile properties of experimental steels.,t/4 annealed at 630 degC,Tensile strength/MPa,826,MPa,Yield strength/MPa,728,MPa,Elongation/%,25.5,%,0,0,0.04,0,0,0,0,0,0.03,0.2,0.005,0.002,0,0,0,0,0.4,5,0,0,0.3,0.3,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,"The ultra-low carbon and medium-manganese steels were prepared in a high frequency induction furnace in a vacuum atmosphere. 150 kg ingot was forged into rectangular billet of thickness ~140 mm. Hot rolling and heat treatment process is illustrated in Fig. 1 . The 140 mm thick slab was heated to 1200 °C for 2 h and then hot rolled to 100 mm with start and finish temperature of 980 °C and 935 °C, respectively, involving 5 passes. Total rolling reduction ratio (initial thickness/finial thickness) was 1.4 and is lower than the conventional ultra-heavy plate that exceeds 3.0, because deformation was introduced into the core of plate to refine the prior austenite grain size . Subsequently, the heavy plate was directly water-quenched to room temperature, using an accelerated cooling system to obtain martensitic microstructure. The cooling rates at t/4 during direct quenching process was ~1.5 °C/s and was measured by thermocouple. After water quenching, the heavy plates were intercritically annealed for 30 min at 630 °C, between the two phase region (α+γ). Finally, the heavy plates were air cooled to room temperature."
10.1016/j.jallcom.2016.11.046,Tensile properties of experimental steels.,t/2 annealed at 630 degC,Tensile strength/MPa,814,MPa,Yield strength/MPa,714,MPa,Elongation/%,24.2,%,0,0,0.04,0,0,0,0,0,0.03,0.2,0.005,0.002,0,0,0,0,0.4,5,0,0,0.3,0.3,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,"The ultra-low carbon and medium-manganese steels were prepared in a high frequency induction furnace in a vacuum atmosphere. 150 kg ingot was forged into rectangular billet of thickness ~140 mm. Hot rolling and heat treatment process is illustrated in Fig. 1 . The 140 mm thick slab was heated to 1200 °C for 2 h and then hot rolled to 100 mm with start and finish temperature of 980 °C and 935 °C, respectively, involving 5 passes. Total rolling reduction ratio (initial thickness/finial thickness) was 1.4 and is lower than the conventional ultra-heavy plate that exceeds 3.0, because deformation was introduced into the core of plate to refine the prior austenite grain size . Subsequently, the heavy plate was directly water-quenched to room temperature, using an accelerated cooling system to obtain martensitic microstructure. The cooling rates at t/2 during direct quenching process was ~0.84 °C/s and was measured by thermocouple. After water quenching, the heavy plates were intercritically annealed for 30 min at 630  °C, between the two phase region (α+γ). Finally, the heavy plates were air cooled to room temperature."
10.1016/j.jallcom.2016.11.046,Tensile properties of experimental steels.,t/4 annealed at 650 degC,Tensile strength/MPa,825,MPa,Yield strength/MPa,670,MPa,Elongation/%,34.1,%,0,0,0.04,0,0,0,0,0,0.03,0.2,0.005,0.002,0,0,0,0,0.4,5,0,0,0.3,0.3,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,"The ultra-low carbon and medium-manganese steels were prepared in a high frequency induction furnace in a vacuum atmosphere. 150 kg ingot was forged into rectangular billet of thickness ~140 mm. Hot rolling and heat treatment process is illustrated in Fig. 1 . The 140 mm thick slab was heated to 1200 °C for 2 h and then hot rolled to 100 mm with start and finish temperature of 980 °C and 935 °C, respectively, involving 5 passes. Total rolling reduction ratio (initial thickness/finial thickness) was 1.4 and is lower than the conventional ultra-heavy plate that exceeds 3.0, because deformation was introduced into the core of plate to refine the prior austenite grain size . Subsequently, the heavy plate was directly water-quenched to room temperature, using an accelerated cooling system to obtain martensitic microstructure. The cooling rates at t/4 during direct quenching process was ~1.5 °C/s and was measured by thermocouple. After water quenching, the heavy plates were intercritically annealed for 30 min at 650 °C, between the two phase region (α+γ). Finally, the heavy plates were air cooled to room temperature."
10.1016/j.jallcom.2016.11.046,Tensile properties of experimental steels.,t/2 annealed at 650 degC,Tensile strength/MPa,805,MPa,Yield strength/MPa,638,MPa,Elongation/%,32.7,%,0,0,0.04,0,0,0,0,0,0.03,0.2,0.005,0.002,0,0,0,0,0.4,5,0,0,0.3,0.3,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,"The ultra-low carbon and medium-manganese steels were prepared in a high frequency induction furnace in a vacuum atmosphere. 150 kg ingot was forged into rectangular billet of thickness ~140 mm. Hot rolling and heat treatment process is illustrated in Fig. 1 . The 140 mm thick slab was heated to 1200 °C for 2 h and then hot rolled to 100 mm with start and finish temperature of 980 °C and 935 °C, respectively, involving 5 passes. Total rolling reduction ratio (initial thickness/finial thickness) was 1.4 and is lower than the conventional ultra-heavy plate that exceeds 3.0, because deformation was introduced into the core of plate to refine the prior austenite grain size . Subsequently, the heavy plate was directly water-quenched to room temperature, using an accelerated cooling system to obtain martensitic microstructure. The cooling rates at t/2 during direct quenching process was ~0.84 °C/s and was measured by thermocouple. After water quenching, the heavy plates were intercritically annealed for 30 min at 650  °C, between the two phase region (α+γ). Finally, the heavy plates were air cooled to room temperature."
10.1016/j.matchar.2021.111133,"Room-temperature tensile, Charpy impact, bending, and HCl-immersed U-bending test results of the Base, HN, and HNM press hardening steels.",Base,Tensile strength (MPa),2070,MPa,Yield strength (MPa),1459,MPa,Elongation (%),8.7,%,0,0.0025,0.32,0,0,0,0,0,0.04,0.25,0,0,0,0,0.03,0,0.12,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"45 mm-thick plates were homogenization at 1250 °C for 1 h, rolled at 1100-900 °C, furnace-cooled and held at 550 °C for 1 h (for the coiling simulation), air-cooled to room temperature, and then cold-rolled to produce 1.5 mm-thick sheets. The cold-rolled sheets were annealed at 900 °C for 6 min and water-quenched."
10.1016/j.matchar.2021.111133,"Room-temperature tensile, Charpy impact, bending, and HCl-immersed U-bending test results of the Base, HN, and HNM press hardening steels.",HN,Tensile strength (MPa),1904,MPa,Yield strength (MPa),1390,MPa,Elongation (%),8.1,%,0,0.0025,0.32,0,0,0,0,0,0.04,0.25,0,0,0,0,0.03,0,0.12,1.2,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,"45 mm-thick plates were homogenization at 1250 °C for 1 h, rolled at 1100-900 °C, furnace-cooled and held at 550 °C for 1 h (for the coiling simulation), air-cooled to room temperature, and then cold-rolled to produce 1.5 mm-thick sheets. The cold-rolled sheets were annealed at 900 °C for 6 min and water-quenched."
10.1016/j.matchar.2021.111133,"Room-temperature tensile, Charpy impact, bending, and HCl-immersed U-bending test results of the Base, HN, and HNM press hardening steels.",HNM,Tensile strength (MPa),1924,MPa,Yield strength (MPa),1389,MPa,Elongation (%),7.7,%,0,0.0025,0.32,0,0,0,0,0,0.04,0.25,0,0,0,0,0.03,0,0.12,1.2,0,0,0,0,0,0,0,0,0.05,0.1,0,0,0,0,0,0,0,0,"45 mm-thick plates were homogenization at 1250 °C for 1 h, rolled at 1100-900 °C, furnace-cooled and held at 550 °C for 1 h (for the coiling simulation), air-cooled to room temperature, and then cold-rolled to produce 1.5 mm-thick sheets. The cold-rolled sheets were annealed at 900 °C for 6 min and water-quenched."
10.1016/j.msea.2021.142244,Mechanical properties of 7Mn-annealed samples.,As-received,UTS (MPa),1630,MPa,YS (MPa),1434,MPa,TEL (%),21.8,%,0,0,0.18,0,0,0,0,0,0.029,0,0,0,0,0,0,0.12,0,7.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The experimental material was a cold-rolled plate of medium Mn steel provided by Baosteel that had been continuously annealed at 700 °C for 3 min and was used as ‘as-received'. The actual chemical composition is listed in Table 1 .
10.1016/j.msea.2021.142244,Mechanical properties of 7Mn-annealed samples.,IA600,UTS (MPa),1286,MPa,YS (MPa),922,MPa,TEL (%),36.5,%,0,0,0.18,0,0,0,0,0,0.029,0,0,0,0,0,0,0.12,0,7.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The experimental material was a cold-rolled plate of medium Mn steel provided by Baosteel that had been continuously annealed at 700 °C for 3 min and was used as ‘as-received'. The actual chemical composition is listed in Table 1 . Fig. 1c shows that the as-received samples are heated to 600 °C for 30 min and then water quenched to room temperature (RT).
10.1016/j.msea.2021.142244,Mechanical properties of 7Mn-annealed samples.,IA640,UTS (MPa),1355,MPa,YS (MPa),596,MPa,TEL (%),22.5,%,0,0,0.18,0,0,0,0,0,0.029,0,0,0,0,0,0,0.12,0,7.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The experimental material was a cold-rolled plate of medium Mn steel provided by Baosteel that had been continuously annealed at 700 °C for 3 min and was used as ‘as-received'. The actual chemical composition is listed in Table 1 . Fig. 1c shows that the as-received samples are heated to 640 °C for 30 min and then water quenched to room temperature (RT).
10.1016/j.msea.2013.05.016,Mechanical properties of microalloyed steel processed using different cooling path.,ACC,"Tensile strength, (MPa)",682,MPa,"Yield strength, (MPa)",619,MPa,"Elongation, (%)",17.8,%,0,0,0.075,0.0041,0,0,0,0,0.03,0.28,0.0026,0.0023,0,0,0.06,0,0,1.78,0,0,0,0,0,0,0,0,0.055,0.079,0,0,0,0,0,0,0,0,"Ingots of the experimental steel were forged to 100mm in length, 90mm in width and 90mm in thickness. After austenitizing at 1200°C for 2h, hot rolling was carried out on a φ450mm experimental hot mill, with the finish rolling temperature of 900°C. The complete continuous laminar cooling (ACC) and continuous ultra-fast cooling (UFC) route was a labeled as 1# , with a cooling rate ~12°C/s. Steels were finish rolled at (T f ) 900°C, cooled to the coiling temperature of 615°C by either of the three routes (1#, 2#, 3#), and subsequently cooled in the furnace to simulate the coiling process with a cooling rate of ~0.014°C/s."
10.1016/j.msea.2013.05.016,Mechanical properties of microalloyed steel processed using different cooling path.,UFC+ACC,"Tensile strength, (MPa)",731,MPa,"Yield strength, (MPa)",665,MPa,"Elongation, (%)",18.9,%,0,0,0.075,0.0041,0,0,0,0,0.03,0.28,0.0026,0.0023,0,0,0.06,0,0,1.78,0,0,0,0,0,0,0,0,0.055,0.079,0,0,0,0,0,0,0,0,"Ingots of the experimental steel were forged to 100mm in length, 90mm in width and 90mm in thickness. After austenitizing at 1200°C for 2h, hot rolling was carried out on a φ450mm experimental hot mill, with the finish rolling temperature of 900°C. Here, the steel is cooled by UFC to T stop (ultra fast cooling stop temperature) of 750°C and cooled to T coil (coiling temperature) with a cooling rate of ~12°C/s. Steels were finish rolled at (T f ) 900°C, cooled to the coiling temperature of 615°C by either of the three routes (1#, 2#, 3#), and subsequently cooled in the furnace to simulate the coiling process with a cooling rate of ~0.014°C/s."
10.1016/j.msea.2013.05.016,Mechanical properties of microalloyed steel processed using different cooling path.,UFC,"Tensile strength, (MPa)",764,MPa,"Yield strength, (MPa)",731,MPa,"Elongation, (%)",17.1,%,0,0,0.075,0.0041,0,0,0,0,0.03,0.28,0.0026,0.0023,0,0,0.06,0,0,1.78,0,0,0,0,0,0,0,0,0.055,0.079,0,0,0,0,0,0,0,0,"Ingots of the experimental steel were forged to 100mm in length, 90mm in width and 90mm in thickness. After austenitizing at 1200°C for 2h, hot rolling was carried out on a φ450mm experimental hot mill, with the finish rolling temperature of 900°C. The complete continuous laminar cooling (ACC) and continuous ultra-fast cooling (UFC) route was a labeled as 3# , with a cooling rate 65°C/s. Steels were finish rolled at (T f ) 900°C, cooled to the coiling temperature of 615°C by either of the three routes (1#, 2#, 3#), and subsequently cooled in the furnace to simulate the coiling process with a cooling rate of ~0.014°C/s."
10.1016/j.matdes.2014.02.009,Tensile properties of the studied 18Cr-2Mo steels.,FSS-1#,UTS (MPa),470,MPa,YS (MPa),337.5,MPa,Elongation (%),32,%,0,0,0.0047,0.0105,0,0,0,0,0,0.093,0,0,0,0,0,0.14,17.83,0.09,0,0,0,0,0,0,0,0,0.15,1.81,0,0,0,0,0,0,0,0,"The 18Cr-2Mo FSSs used in this study were melted in a 50kg vacuum induction furnace. The casting ingots with a diameter of 120mm were hot forged into the size of 30mm×250mm×200mm (thickness×width×length), hot rolled into 6mm plate, and annealed at 950°C for 30min, followed by cooling in the air. The chemical compositions of the 18Cr-2Mo steels measured are listed in Table 1 ."
10.1016/j.matdes.2014.02.009,Tensile properties of the studied 18Cr-2Mo steels.,FSS-2#,UTS (MPa),442.5,MPa,YS (MPa),302.5,MPa,Elongation (%),33,%,0,0,0.0046,0.0101,0,0,0,0,0,0.08,0,0,0,0,0.05,0.11,17.95,0.081,0,0,0,0,0,0,0,0,0.15,1.78,0,0,0,0,0,0,0,0,"The 18Cr-2Mo FSSs used in this study were melted in a 50kg vacuum induction furnace. The casting ingots with a diameter of 120mm were hot forged into the size of 30mm×250mm×200mm (thickness×width×length), hot rolled into 6mm plate, and annealed at 950°C for 30min, followed by cooling in the air. The chemical compositions of the 18Cr-2Mo steels measured are listed in Table 1 ."
10.1016/j.msea.2015.01.076,Tensile properties of the investigated samples.,As-received,UTS (MPa),747,MPa,YS (MPa),609,MPa,Total elongation (%),28,%,0,0,0.1,0.05,0,0,0,0,0.01,0.21,0.016,0.005,0,0,0.003,0.2,8.94,0.41,0,0,0.2,0.06,0,0,0,0,0.08,0.86,0,0,0,0,0,0,0,0,"A small block (20mm×15mm×10mm) was cut from an ‘As-received' plate and was subjected to 15 pass deformation schedule in plane-strain compression mode inside Gleeble 3500® simulator with true strain of 0.1 per pass starting from 1125°C down to 775°C with an interval of 25°C at the cooling rate of 1°C/s, Fig. 1(a). Blocks of 200mm×125mm×25mm size taken out from the As-received plates were subjected to soaking treatment (1130°C for 1h) . "
10.1016/j.msea.2015.01.076,Tensile properties of the investigated samples.,1050-HR,UTS (MPa),893.4,MPa,YS (MPa),797.1,MPa,Total elongation (%),15.4,%,0,0,0.1,0.05,0,0,0,0,0.01,0.21,0.016,0.005,0,0,0.003,0.2,8.94,0.41,0,0,0.2,0.06,0,0,0,0,0.08,0.86,0,0,0,0,0,0,0,0,"A small block (20mm×15mm×10mm) was cut from an ‘As-received' plate and was subjected to 15 pass deformation schedule in plane-strain compression mode inside Gleeble 3500® simulator with true strain of 0.1 per pass starting from 1125°C down to 775°C with an interval of 25°C at the cooling rate of 1°C/s, Fig. 1(a). Blocks of 200mm×125mm×25mm size taken out from the As-received plates were subjected to soaking treatment (1130°C for 1h) followed by hot-rolling at four different deformation temperatures: 1050°C, Fig. 2. The deformation was applied in single rolling pass using ~50% strain (true strain of ~0.7), reducing 25mm As-received plate to 12.5mm thick rolled plates, over a temperature range (~30°C) and the finish rolling temperatures are reported above."
10.1016/j.msea.2015.01.076,Tensile properties of the investigated samples.,1000-HR,UTS (MPa),859.2,MPa,YS (MPa),764.2,MPa,Total elongation (%),15.7,%,0,0,0.1,0.05,0,0,0,0,0.01,0.21,0.016,0.005,0,0,0.003,0.2,8.94,0.41,0,0,0.2,0.06,0,0,0,0,0.08,0.86,0,0,0,0,0,0,0,0,"A small block (20mm×15mm×10mm) was cut from an ‘As-received' plate and was subjected to 15 pass deformation schedule in plane-strain compression mode inside Gleeble 3500® simulator with true strain of 0.1 per pass starting from 1125°C down to 775°C with an interval of 25°C at the cooling rate of 1°C/s, Fig. 1(a). Blocks of 200mm×125mm×25mm size taken out from the As-received plates were subjected to soaking treatment (1130°C for 1h) followed by hot-rolling at four different deformation temperatures: 1000°C (both above T NR), Fig. 2. The deformation was applied in single rolling pass using ~50% strain (true strain of ~0.7), reducing 25mm As-received plate to 12.5mm thick rolled plates, over a temperature range (~30°C) and the finish rolling temperatures are reported above."
10.1016/j.msea.2015.01.076,Tensile properties of the investigated samples.,950-HR,UTS (MPa),966.7,MPa,YS (MPa),811.6,MPa,Total elongation (%),11.5,%,0,0,0.1,0.05,0,0,0,0,0.01,0.21,0.016,0.005,0,0,0.003,0.2,8.94,0.41,0,0,0.2,0.06,0,0,0,0,0.08,0.86,0,0,0,0,0,0,0,0,"A small block (20mm×15mm×10mm) was cut from an ‘As-received' plate and was subjected to 15 pass deformation schedule in plane-strain compression mode inside Gleeble 3500® simulator with true strain of 0.1 per pass starting from 1125°C down to 775°C with an interval of 25°C at the cooling rate of 1°C/s, Fig. 1(a). Blocks of 200mm×125mm×25mm size taken out from the As-received plates were subjected to soaking treatment (1130°C for 1h) followed by hot-rolling at four different deformation temperatures: 950°C (around T NR), Fig. 2. The deformation was applied in single rolling pass using ~50% strain (true strain of ~0.7), reducing 25mm As-received plate to 12.5mm thick rolled plates, over a temperature range (~30°C) and the finish rolling temperatures are reported above."
10.1016/j.msea.2015.01.076,Tensile properties of the investigated samples.,875-HR,UTS (MPa),800.6,MPa,YS (MPa),686.3,MPa,Total elongation (%),14,%,0,0,0.1,0.05,0,0,0,0,0.01,0.21,0.016,0.005,0,0,0.003,0.2,8.94,0.41,0,0,0.2,0.06,0,0,0,0,0.08,0.86,0,0,0,0,0,0,0,0,"A small block (20mm×15mm×10mm) was cut from an ‘As-received' plate and was subjected to 15 pass deformation schedule in plane-strain compression mode inside Gleeble 3500® simulator with true strain of 0.1 per pass starting from 1125°C down to 775°C with an interval of 25°C at the cooling rate of 1°C/s, Fig. 1(a). Blocks of 200mm×125mm×25mm size taken out from the As-received plates were subjected to soaking treatment (1130°C for 1h) followed by hot-rolling at four different deformation temperatures: 875°C (below T NR), Fig. 2. The deformation was applied in single rolling pass using ~50% strain (true strain of ~0.7), reducing 25mm As-received plate to 12.5mm thick rolled plates, over a temperature range (~30°C) and the finish rolling temperatures are reported above."
10.1016/j.jmst.2019.05.009,Mechanical properties of the steel used in this study and the HSLA-100 reported in Ref. [2].,This study,Ultimate tensile strength (MPa),1047,MPa,"Yield strength, (MPa)",1008,MPa,Elongation (%),18,%,0,0,0.05,0,0,0,0,0,0.05,0.3,0.007,0.0015,0,0,0.05,0.03,0.53,1.1,0,0,3.5,0,0,0,0,0,0.05,0.5,0,0,0,0,0,0,0,0,"As shown in Table 1 , the investigated steel in this study was prepared with alloy compositions based on those of HSLA-100 steel . The steel was melted in a vacuum melting furnace. The as-cast ingot was austenitized at 1100 °C for 2 h and then hot-rolled into 30-mm-thick plates in 11 passes, followed by slow cooling in a burial pit. The hot-rolled plate was subsequently cut from several locations into blocks 110 mm long (rolling direction), 30 mm wide, and 15 mm thick. These blocks were maintained at 860 °C for 1 h, immediately water quenched, maintained at 760 °C for 1 h, secondarily water quenched, and then finally tempered at 480 °C for 1 h."
10.1016/j.msea.2021.142115,Tensile properties of the IA and PA specimens.,IA,Ultimate tensile strength (UTS)(Rm)/MPa,1076,MPa,Yield strength/MPa,945,MPa,Total Elongation (TE)(A5)/%,8.3,%,0,0,0.052,0.011,0,0,0,0,1.39,1.4,0.012,0.015,0,0,0,0,0,7.12,0,0,1.42,1.57,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,"The forged 100 × 100 mm2 billets were first hot-rolled into 2 mm-thick sheets and then cold rolled to a final thickness of 1 mm. The thickness of the cold-rolled plates was reduced from 2 to 1 mm in seven rolling passes, with a thickness reduction of 10-15% per pass. No inter-deformation annealing was performed. The specimens required for further investigation were wire-cut from the cold-rolled sheets along the rolling direction (RD). Based on the dilatometry measurements, two different annealing heat treatments were conducted, namely IA at 680 °C (within the IA temperature range) for 30 min in a muffle furnace."
10.1016/j.msea.2021.142115,Tensile properties of the IA and PA specimens.,IA-repeat test,Ultimate tensile strength (UTS)(Rm)/MPa,1071,MPa,Yield strength/MPa,955,MPa,Total Elongation (TE)(A5)/%,7.8,%,0,0,0.052,0.011,0,0,0,0,1.39,1.4,0.012,0.015,0,0,0,0,0,7.12,0,0,1.42,1.57,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,"The forged 100 × 100 mm2 billets were first hot-rolled into 2 mm-thick sheets and then cold rolled to a final thickness of 1 mm. The thickness of the cold-rolled plates was reduced from 2 to 1 mm in seven rolling passes, with a thickness reduction of 10-15% per pass. No inter-deformation annealing was performed. The specimens required for further investigation were wire-cut from the cold-rolled sheets along the rolling direction (RD). Based on the dilatometry measurements, two different annealing heat treatments were conducted, namely IA at 680 °C (within the IA temperature range) for 30 min in a muffle furnace."
10.1016/j.matdes.2009.03.026,Tensile properties of the experimental steels.,A,Tensile strength (MPa),627,MPa,Yield strength (MPa),545,MPa,Elongation (Pct),23.9,no mentioned,0,0,0.025,0,0,0,0,0,0,0.24,0,0,0,0,0,0.019,0,1.56,0,0,0,0,0,0,0,0,0.039,0.32,0,0,0,0,0,0,0,0,"The materials, 70×78×80mm in size, for hot rolling were cut from the forged slabs. The hot rolling was carried out on a pilot rolling mill with 370mm diameter twin rolls. According to the previous work, the continuous cooling transformation (CCT) diagrams of the experimental steel measured by Formastor-F and Gleeble-3500 , the parameters for TMCP were designed as designated in Fig. 1 and measured as listed in Table 2 . The materials were heated at 1056°C for 50min and hot rolled from 70mm to 7mm thick plates by seven steps. The finish rolling temperature (FRT) was chosen as 854°C. In order to obtain AF microstructure, the cooling rate (CR) was chosen to be about 21°C/s. The simulated coiling temperature (SCT) was 600 °C."
10.1016/j.matdes.2009.03.026,Tensile properties of the experimental steels.,B,Tensile strength (MPa),630,MPa,Yield strength (MPa),572,MPa,Elongation (Pct),23.6,no mentioned,0,0,0.025,0,0,0,0,0,0,0.24,0,0,0,0,0,0.019,0,1.56,0,0,0,0,0,0,0,0,0.039,0.32,0,0,0,0,0,0,0,0,"The materials, 70×78×80mm in size, for hot rolling were cut from the forged slabs. The hot rolling was carried out on a pilot rolling mill with 370mm diameter twin rolls. According to the previous work, the continuous cooling transformation (CCT) diagrams of the experimental steel measured by Formastor-F and Gleeble-3500 , the parameters for TMCP were designed as designated in Fig. 1 and measured as listed in Table 2 . The materials were heated at 1060°C for 50min and hot rolled from 70mm to 7mm thick plates by seven steps. The finish rolling temperature (FRT) was chosen as 800°C. In order to obtain AF microstructure, the cooling rate (CR) was chosen to be about 18°C/s. The simulated coiling temperature (SCT) was 500 °C."
10.1016/j.matdes.2009.03.026,Tensile properties of the experimental steels.,C,Tensile strength (MPa),644,MPa,Yield strength (MPa),594,MPa,Elongation (Pct),24.3,no mentioned,0,0,0.025,0,0,0,0,0,0,0.24,0,0,0,0,0,0.019,0,1.56,0,0,0,0,0,0,0,0,0.039,0.32,0,0,0,0,0,0,0,0,"The materials, 70×78×80mm in size, for hot rolling were cut from the forged slabs. The hot rolling was carried out on a pilot rolling mill with 370mm diameter twin rolls. According to the previous work, the continuous cooling transformation (CCT) diagrams of the experimental steel measured by Formastor-F and Gleeble-3500 , the parameters for TMCP were designed as designated in Fig. 1 and measured as listed in Table 2 . The materials were heated at 1054°C for 50min and hot rolled from 70mm to 7mm thick plates by seven steps. The finish rolling temperature (FRT) was chosen as 750°C. In order to obtain AF microstructure, the cooling rate (CR) was chosen to be about 16°C/s. The simulated coiling temperature (SCT) was 500 °C."
